channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
TODAY,1,1433,289,dZnN_32ONV8,"['1bbedb', '1bccdb', '1eaaca', '1ebca', '1eda', '1edcda', '1edceb', '1eeb', '1eeedb']",31,1.919976405819897,27,2018-06-11,"['JmqV2vIXpUY', 'StjIv33zJ9c', 'UFJxi4C2uVw', '_FLo14GMYos', 'vsMydMDi3rI', 'PdxPCeWw75k', 'YoGQEcWDG5I', 'inebLA3HqPo', 'MltgcggG4dk', 'BSe9JDVczUc', 'PD44psFn-nI', 'JNVCdL908ko', 'TCEt3BaX3Qg', 'BBPwM1Takwg', 'i_irOlBJKWc', 'IrCQh1usdzE', 'pkzxfHORBdw', 'HVPjoEN1a8k', 'uMoSyk0rK9s', '2NwRJJVJcis']",Who Is Kim Jong Un? His Former Teacher Speaks Out | TODAY,2
,1,-1,-1,A1yXTlvTB08,['1eeacc'],-1,0.42666142351553205,6,,[],,-1
Mr. Bardock,1,311,682,Lg7Uodm91CY,['1bdedc'],3637,0.497771660768121,7,2011-10-16,"['wpRVv5u3Dtk', 'JcCXXHknUbc', 'Zof3MqybfEQ', 'LaYvZjm23DA', '-JT0Fw2Y7nY', 'q4EEUQWXNsY', 'jaV9lSj-RHM', 'EoTZyNbLyKU', 'YriFPrARtGA', 'fP9r5u0BZww', 'Hdia8WuUfJE', 'F1P4orMGkXs', 'M3qvU6OnlBU', 'eC2TGWmto1k', 'IZUwJwNoaqY', 'g53eXe1iQGg', '79-UK2_klHs', 'WscvmTmNB_k']",Leo Harlem: fiestas de los pueblos (16/10/2011),764
DW Documental,1,755,1691,BuTxxO66E6k,"['1cdbaa', '1cdbbe', '1cdbde']",15,0.497771660768121,7,2020-04-14,"['iGRU63xKskA', 'nxERPrmwsdI', 'AYQ8hT8cVTE', 'HbxPW3VMFos', 'BWQNETpjPMM', 'CnNwqB0VRSQ', 'l1k8K8d62qc', 'kuvOiBdOnjY', 'lWqUSGJg1eU', 'w6zO_8O_7Fg', '-H0bOEz1kzo', 'cS0jCaaH4eE', 'BOX0n_KV7ys', 'xafPqcy3lwk', 'XK90X1V4zM8', 'vCAzzhOg-xk', 'Sku8Bsy3VAk', 'j7bYLCzmCwk', 'xiGzNNjHJa4', 'OFiANMuOFIg']",Italia y la crisis del coronavirus | DW Documental,1
FUNDACIÓN JUAN MARCH,1,4,3771,Z3NjXEJG4_c,['1cdcdc'],43,0.071110237252588,1,2019-07-05,"['TMeY6gY2Kt8', 'rw8i90754ZM', 'LLIeeJmd3Zw', '_zZqwtEdgJk', 'GycZ-zSTgik', 'BePTuan-5A8', 'UCQ_5lwfbmk', 'jzyZy8PSQNE', 'OIfIc9EyWII', '_9gc-o5P7Xw', 'HPcnmnBVQ4s', 'BC_1hXrnVaU', 'm8XirXeRitc', 'N9e6O_oPb7g', 'UwhHAJZuJ1A', '8F-K5fdGCa0', 'wn9zbs1c0rc', '3j3SrWTVz3I', '2nfkx2-KP8k']","Fernando Aramburu: ""A veces un ciclón empieza con el aleteo de una mariposa”",2628
The Late Show with Stephen Colbert,1,211,225,B8IC3kpk7SY,"['1abcbc', '1dbabc', '1dbbc', '1dbcbc', '1dbdcc', '1dbecc', '1dedbc']",11,1.919976405819897,27,2020-04-23,"['APoSHB9pQk8', 'c_KeluilBcs', 'D9l1M_6MNxw', 'PxDK95Q5qN0', 'jyOnfK_UMV4', 'LalsulePNyw', '5QhFCLPeW1M', '2vMojjJ1GAg', 'QR6Co_lMOe8', 'ke6ckNrJVAk', 'Owrj4i2rpwc', 'Cj4fEqDZib0', 'r2xPTP5hr6o', 'toDHKNqHv4g', 'Nbmr_eM2DnQ', '_B0kjCboHVA', '7P_stDcFjAM', 'z5G8UQ--FSw', 'dRFbwjwQ4VE', 'PzuDi7UIVYg']","Las Vegas Mayor Rolls The Dice On Reopening, But Anderson Cooper Is Having None Of It",696
"American College of Allergy, Asthma and Immunology",1,534,147,sQwheE7wJZY,"['1acbc', '1acbdd']",34,0.5688818980207101,8,2020-04-10,"['AiwrtgWQeDc', '6C-wfV27bzI', 'y3n-vQI3PPE', 'Xt_SqI1RQig', 'B4UYaumLy90', 'EQlFeBLrbS0', 'FtJr7i7ENMY', 'PRRHXmSiuQw', 'iIrAUL_VmiU', '-7-CAFhJn78', 'sYc7mRdFbSk', 'swD9CfSBgDY', 'aSdc1pKnqDY', 'msnxCq62PMQ', 'XzcjnR4yIOE', 'KVZbEE0nx70', '3Kkp6ZM35As', '-Qxmc4E7IwA', 'TKx-F4AKteE', '8WxKfxxi4Ow']",How to breathe if you have a respiratory infection like COVID-19,1
Máster de Desarrollo Personal,1,8,4499,4IGvPdXeBvA,"['1cabea', '1cacda', '1ccea']",336,0.9244330842836541,13,2020-03-07,"['acVAa43UtFs', 'SxDtcLhjk5A', 'J-JSmHCJDQE', 'ov-qo9SOW_M', 'm8SV0T7HZzQ', 'kCNtp4-Gn60', 'AQ1nU-DYssA', 'oa-R423lUDU', 'Sk42ARzX9jw', 'HSFOUsx4HG8', 'lk0Tejqzm0Q', '3wiZ0Xwbw7o', '3hke-nApHtM', 'tVQzlO-z4eQ', 'q1BbP8x4qTc', 'YQF-J3rTwko', 'PPekR7M1TDo', 'GEUK0_Dd0DU', 'nqrnxkgY2a4', 'ddUs4pSYMuM']","Los 7 Pasos del Autodescubrimiento ⎮Sergio Fernández, Presentación del Máster de Desarrollo Personal",8663
FisioOnline,1,103,1456,sys1I47Li28,['1cbccb'],3895,0.071110237252588,1,2017-04-13,"['GjKwo0qhvf0', 'C_iPck5j_Lw', 'qkDf1r-KSiw', 'ckZgMEbki_M', 'Xdxx5hXGwyg', 'fkT5tbCH_nQ', '7qgyz2DhMhM', '8ZGyqViOUsc', '334vgXZ9U-U', 'AQTHXhbD5lA', 'NicPc3NOtuM', '1dW0i1nv9rQ', 'bJp5R98G14k', 'z5LHoGFS_nY', 'V35uFe9Y1RE', '4YWjNtJNvKs', 'gn0A2j3PYJs', 't4MFEWPNwjU', 'KyYr81QX5Oc', 'p_w26ct1pK0']",Cómo mejorar tu capacidad regenerativa desintoxicando tu cuerpo,87
BBC Earth,1,23,251,_UbDeqPdUek,['1aaceb'],406,0.14222047450517702,2,2015-08-26,"['RPekEt1Kjg8', 'CjMVtGsFULk', 'W4ZAQuxZVL0', 'fdxU6CpvUgg', '2bnTz--tfpQ', 'ihortMmAijA', 'I-ovzUNno7g', 'SR6X-j55eEA', '1JT3BIeOUS4', 'QLW0DsyPkrM', '3NfO7yecK7A', 'MNCzSfv4hX8', 'BNfeHeas6hA', 'bDgk5UKslfk', '39rs7_oKOu4', 'uIKJgxbhAzM', '7aF8p0FmARg', 'r7h4TESJs7M', 'RUQJ4IF_gtY']",Cubs Meet Adult Tiger for the First Time | Tigers About The House | BBC Earth,65
Hillsdale College,1,479,3263,SQDEDR0JXdE,['1eaccc'],23,0.28444094901035505,4,2020-03-05,"['LTV1Y_QuZOM', 'gwUJHNPMUyU', 'qVZcGeuAjus', 'qU7epeM1wkg', '04wyGK6k6HE', 'c3hXZS5eZmo', 'FEXL5USuDGI', '0mTxpFIw-3g', 'NXV4ABRnAbU', 'QbgVWUFkfus', 'ATH5A7Jtq6M', 'ebKv7DrG8rc', 'zQCTeGKHsVc', 'RZlICdawHRA', 'e9yK1QndJSM', 'UK6g455wIjU', '7-c-ZOMyLs8', '52NaRLPzDcg', 'GNER3M20WnU', 'DLKXqlJy5Ao']",Adam Andrzejewski | The Depth of the Swamp,704
Disonancia.pe,1,17,6090,V0bndUsEoaU,['1cdcdb'],163,0.071110237252588,1,2017-07-01,"['RC9DFphrblc', 'Lw5jScI31vI', 'UyU17-4q4hA', 'UwhHAJZuJ1A', 'EtSN8GGBwsM', 'hi8cPM2bTx8', 'DuKcZEG8ITo', '5YA6PE9sW7Q', 'W97rK63kO6s', 'W8RR16bKE08', 'IZ0ypnlt2UA', 'Fj9TwMTxGuc', 'sZOnaxs_PYc', '41Y02E_41kM', 'NL0j5olb9LE', 'WqfFwYQaiow', 'WisWde4lZdQ', '68xYjvKNuxE', '_PsB2e0U5FU', 'hahYglAoaOY']","Sesión 2: K. Marx, ""La cuestión judía"" y ""El Capital""",11
Vox,1,2107,484,BE-cA4UK07c,"['1adbbb', '1dcbdb']",78,0.355551186262944,5,2020-04-10,"['HRz-Tr553cc', '6Af6b_wyiwI', 'BBPwM1Takwg', 'wUUWoN4LKuE', 'koGignAPGgs', 'Fq3KMoidtLk', 'sYc7mRdFbSk', 'IwJzsE8CvzQ', 'aswIeU9-mxU', 'Yg71S0ZmV-U', 'nibwVszJIgE', 'DQzYnxN3tE4', 'dRFbwjwQ4VE', 'xVc_AdJoAVs', 'P27HRClMf2U', '4jwUXV4QaTw', 'Le_rfTdayLs', 'tNla9nyRMmQ', 'zeF2rkyxDIo', 'eXTiiz99p9o']",The big lesson from South Korea's coronavirus response,2
LastWeekTonight,1,11,1272,LdhQzXHYLZ4,['1debca'],154,0.28444094901035505,4,2018-02-25,"['8-hahRWhFvg', 'hkZir1L7fSY', 'LEcbagW4O-s', '0V5ckcTSYu8', 'OubM8bD9kck', '5scez5dqtAc', 'IYfgvS0FA7U', 'J5b_-TZwQ0I', 'HaBQfSAVt0s', 'g6iDZspbRMg', '-YkLPxQp_y0', 'yw_nqzVfxFQ', 'WyGq6cjcc3Q', 'BgyqAD5Z6_A', 'rs2RlZQVXBU', '5xnZ_CeTqyM', 'QCjk_NPsIqU', 'jYusNNldesc', 'etkd57lPfPU', 'AjqaNQ018zU']",Italian Election: Last Week Tonight with John Oliver (HBO),9
OWN,1,1914,190,SEPs17_AkTI,"['1edada', '1eebda']",29,0.21333071175776602,3,2015-06-25,"['_FLo14GMYos', 'aNxd2WvIOnA', 'jxNkMkAe7F0', 'Bmvxx_YbDsM', 'nAgJAxkALyc', '389qfFqUddI', '4gGIu9tj7IA', 'pJlnxbO5N2g', 'lgYTCHrWkxI', 'wVsAir5fDbs', '0-w47wgdhso', 'BTIfGFJqLko', 'bv-BaDbGHuE', 'Z6Oczyk6nCw', 'BAKYvvM6IpE', '78rkVAHuLTU', '1-SEMV_leAE', 'JOUFsCS7xYE', 'rFGE3X6Yhj0', 'yP5rDRZmboM']",Donald Trump Teases a President Bid During a 1988 Oprah Show | The Oprah Winfrey Show | OWN,4
Borja Vilaseca,1,757,4882,to3MIP7M9BM,"['1cadce', '1caece']",11,0.995543321536243,14,2017-01-13,"['Q_qzBtTLc4s', '2aP4yeusbTU', 'e4R84M1CzNw', 'n7ZNepgPheI', 'SxDtcLhjk5A', 'yhWWVYn_4LU', 'ov-qo9SOW_M', 'AQpAvsCoZW0', 'XWSp9iJkqO0', 'IP8cE4T46sA', 'YTwCJ02ceZ8', 'BOXkHveJiIc', 'efGy6yIxCQ0', '9sSDK-OVm9s', 'KYlVUryGgeI', 'bqj4REJMGMc', '4wFYabRYKxA', 'RjCZDPNEzb8', 'ak_TWV-4wYA']",Todo es perfecto: La aceptación nos libera del sufrimiento | Borja Vilaseca,596
Trevor Noah,1,1066,426,2r3qk7ifgI4,"['1babed', '1bbdad', '1bcbad']",88,1.422204745051776,20,2019-02-21,"['YAr7O8-iRgQ', 'EFxNtTks9VU', 'zu4btYowL10', '80ULDtPkUQg', 'ux8GZAtCN-M', '_hfMNTnBM4I', 'KCQwe_AMo74', 'l4Q6kYZx1Ck', 'Yphxh5L8YbQ', '9OB72GZOS4c', 'B50sVK_VT4A', 'NvLtjOiMDYE', 'XRVXhZckSa8', 'goMsCPQYhlQ', 'L3SIdXPtB0M', 'jFwBWfIoqYg', '1s5iz6ml-qA', 'lZbNwIQe2D4', 'TBau85UzUFI']","""Emojis & Selfies: Cellphones Are Robbing Us"" - TREVOR NOAH (Pay Back The Funny) 2015",3
MSNBC,1,769,349,B3gy7RbwNak,"['1abdad', '1abdc', '1abddb', '1adaac', '1adaeb', '1aeaec', '1baec', '1daaec', '1dbedb', '1dcdeb', '1dec', '1decbc', '1deccb', '1eabad', '1eabc', '1eabdb', '1ebabc', '1ecabc']",14,5.902149691964871,83,2020-04-24,"['aNxd2WvIOnA', 'HfBf1hYH3MI', 'YJIX11J1qzk', 'KIWmzlgCCyo', '_tlyNJxGgWs', 'dAMghQK1zZo', 'tHv0RExQsPQ', 'DZkjbbF1y5k', '8cQlqlfXzyk', '3Q6Kjacs50w', 'EtBoL31Oj_E', 'sqI5_jH-AbY', 'DmY28NBeuRY', 'pKlSvrKpuD8', '7P_stDcFjAM', 'WLy-iF2L1JM', 'ROrb-El01Fo', 'z-kL3BrGqc4', 'M3w2CrYiBtc', '0WuwYdSdjlw']",'Caught': Trump Flees His Own Briefing After Getting Busted For Toxic Misinformation | MSNBC,1
spencerhughes2255,2,492,3779,LgoQHrlu3Jc,['1eede'],3715,0.355551186262944,5,2011-11-23,"['cTcvRfDJPoc', 'ad4xf2CwaV0', 'ORa9a2AfATY', 'kzRcI0YiIU4', 'wqb3qb8u9LI', 'PVBIXGjQs_k', 'J9l0g42Heqs', '84PsPV8s0Xg', 'ZuNg3kOhek8', 'KSqHI4TeZlQ', '4sbhgido8T8', 'U42iuaz4FcM', 'cjGjBiMheyg', 'WChVckOlk_U', 'rT_gLtwAjBs', 'TtWi_VA2Elw', 'aQONtYjDlMw', 'F3li1NxJF1A', 'qMrPLqJ3IwQ']",Aviation Nation 2011 - U.S.A.F. Thunderbirds Complete Demonstration,1
The Late Late Show with James Corden,1,18,818,qQIsdod0LWo,['1aaaee'],845,0.071110237252588,1,2016-03-29,"['pSd9hiBGoE0', 'dsUURLFnr9k', 'R10qTLfwm8E', 'Nck6BZga7TQ', 'UEg6TDklBuE', 'F2SXmzk8ve4', 'ln3wAdRAim4', 'O7Dz6VX_TD8', 'SADub7W22Zg', '3hTWHg1-KO8', 'Sx2PfL2ekTY', 'qqrvm2XDvpQ', 'S_RzBeC5ZJY', 'Y7RFjtNrMe4', 'MgxYkpNFhmc', 'FwiNd_Z50LA', 'nGze8bbBQ-A', '9k6S9v0FKzI', '5tvxzLK3rFs']",Jennifer Lopez Carpool Karaoke,84
60 Minutes Australia,1,649,1655,rAacRbZR_AQ,['1dccda'],8418,0.14222047450517702,2,2020-02-02,"['Myalj0M8wms', 'cURGn7Yz678', 'MX5gScTw2JA', '-w0ATaU8iyg', 'N6Pj8aS9oZ0', 'lsXFcbPbvI4', 'fgkQndArUXE', 'vz4wZhD7kcw', 'eX_ILFHQtcQ', 'F_9exGH6_Ek', 'iJpL25ygt8c', 'MB9TvB7ermE', 'os_K-e_qwu8', '1Yp91zKBGgY', 'Sy70uRIBcxc', '4nfdSp5ljHw', 'P7QWifeY2_A', 'Bf36bf4PMSk', 'bYH992ynhdU', '4_NppxAt_cY']",Abduction survivor makes a heartbreaking plea for her missing best friend | 60 Minutes Australia,1
Les Luthiers,1,1444,1461,IXnEs5mV-ak,['1bdbbc'],26,0.21333071175776602,3,2018-01-29,"['jYo4UegPb9U', 'Hdia8WuUfJE', 'o8WZbkEoPfg', 'JAQOJPCUkfU', '0MvjI3rWeaY', 'sFn4xsVRgMs', '8zJtrpGJmuU', 'EoTZyNbLyKU', 'ClvTHp-fEWc', '4i-iDTZeYhs', 'zBlM1cXbOEo', 'ywGL8TV8Cms', 'HsvVr1dHw0Q', '6U4diSYiwDI', 'uoXWyWuXCa8', 'jstwea6RA0Q', 'QHOIv5NGiVE', 'GPsyGO4eSBc', 'QLd8Bxzyh1k', 'SVSqJf2yzeI']",Les Luthiers · La Comisión · Completo,2
TopTrendingVideo,1,2433,581,bQrRuLuCIVc,['1bdedd'],25,0.21333071175776602,3,2014-06-22,"['HsvVr1dHw0Q', '-JT0Fw2Y7nY', 'WscvmTmNB_k', 'LaYvZjm23DA', 'Lg7Uodm91CY', 'EoTZyNbLyKU', 'FCdqCo9ewPM', 'q4EEUQWXNsY', 'SVSqJf2yzeI', '79-UK2_klHs', 'g53eXe1iQGg', 'eC2TGWmto1k', 'Hdia8WuUfJE', 'JcCXXHknUbc', 'wpRVv5u3Dtk', 'uo7gE-kqpGE', 'jQQD-rjdY2A', 'fP9r5u0BZww']",Leo Harlem: Metrosexuales - El Club de la Comedia,7
Good Morning America,1,204,364,Vsd0bxFtVU0,"['1acebb', '1adb', '1adbad', '1adbca', '1adbde', '1adceb', '1adebb']",1764,0.7822126097784761,11,2020-04-14,"['WV4_RBdJo7c', '2wKod86QYXw', '--KlfZU1rQk', 'v7d8oJ671rI', 'RpZlS8Rmng4', 'rMWdPRhu_p8', '80gdNrJy5xA', 'dXizDtM4giE', '1t0u-3e5eAA', 'swD9CfSBgDY', '7bc1tWLydyg', '_C-NxRVsu8c', '4f50KcTo8AU', 'va9HnnvRYs0', 'dRFbwjwQ4VE', 'LV8wWhjTKRU', 'VWcajDiGAq0', 'pBVAnaHxHbM', 'DFZb2qBIrEw', 'Fcoq1lyDzF0']",Oprah speaks out on deadly coronavirus toll health disparities l GMA,118
MSNBC,1,796,798,DmY28NBeuRY,"['1aceba', '1ada', '1adaaa', '1adcea', '1adeba']",12,1.279984270546598,18,2020-04-23,"['0Zixm-bB7e4', 'C92LlAnGScc', '7P_stDcFjAM', 'wiMfSjqBhkw', 'YJIX11J1qzk', 'jyOnfK_UMV4', 'sqI5_jH-AbY', 'HfBf1hYH3MI', 'e9yK1QndJSM', 'ffEVhvIrbC8', 'z-kL3BrGqc4', 'B3gy7RbwNak', '0WuwYdSdjlw', 'qaQqYP0iUtM', 'aNxd2WvIOnA', 'fXD-yE2asCY', 'ul_dHLfNF5U', 'r2xPTP5hr6o', 'jmghNve6QFY', 'pjVnFWHomtg']",Trump Downplays The Threat Of Virus Returning | Morning Joe | MSNBC,864
Wim Hof,1,2404,661,tybOi4hjZFQ,['1cedca'],145,0.355551186262944,5,2019-11-26,"['A6jqaALpEFM', 'nzCaZQqAs9I', 'lvYI183UTVY', '6zgzLdZg31w', '8GgAoZUYAvY', 'q6XKcsm3dKs', 'BaKirqZYfv4', 'soHwRkIkTHA', 'QqXcIOkHGyo', 'dSeCLhJkXME', 'R53GljF7IxU', 'zZp0gCFdAJg', 'IFSL_Qk9qKw', 'uYbHEcYbHmI', '1nOv4aNiWys', 'L9Cgaa8U4eY', 'SAlAcxmMeV4', '3NusSodg2Rs', 'D6EPuUdIC1E', 'YcJcoSld7rE']",Método Wim Hof de Respiración guiada,6
FUNDACIÓN JUAN MARCH,1,5,3511,r1W0gt8Zt7M,['1cdcaa'],36,0.071110237252588,1,2015-02-04,"['XnQrEJjNzuQ', 'UpRNgEki774', 'YN4p98JEtb4', 'E1Aq0j6NBt0', 'bcoqnQi7LmQ', 'Zzdj0fx9v6Y', 'wMzxl8JOmx4', 'Ud9xk21VRQI', 'MW2czIi8AUU', 'qonpCqVR4I4', '3cNt36oY1pk', 'gPhX8lnqOPc', 'qUklvCHXbic', 'byi4tRkOR-Q', 'Eeh7M7AYZ-Q', 'ROOcWj64VO8', 'l8OPW44hdEw', 'L__ciUt_TcI', 'kDG8wyzmUTY', 'V5Fj6kBvjYw']","Los independentismos, con Ignacio Sánchez-Cuenca y Andrés de Blas",4629
Scott Edwards Media,1,2697,4331,HXeGpCFGu-k,['1dcbba'],9128,0.28444094901035505,4,2016-11-14,"['QIqW15yOZAw', '9Auq9mYxFEE', 'pES1Zd_vyjU', 'BJzSJlMwQcA', 'XtEixjKMPfM', 'p_4UPdFqgIQ', 'sPtjKrLPIbs', 'WisZM9CMlTo', '1AvFNXJiMy8', 'Xk_pi_nq838', 'KNIEb3injpc', 'KyOxKyupxhM', '6xrJy-1_qS4', 'PBO9MibLGHA', '-64wZkdPRew', 'qT6BJ4RS1BM', 'fDuSONULNXk', 'MRS5DAe6U3I', '1h7lXUBdbHc', '7eoDwvl0QGk']",BBC News Channel Live UK,4
BRAIN TIME,1,2667,769,1sJP40E66_4,['1bdabe'],39,0.21333071175776602,3,2020-01-23,"['LVHt4KBAb0g', 'c18eWX6CwV8', 'UKjD_nWuwmM', 'SiR2xKxBy00', 'zALGYluEQIw', 'bi0fUzjH_ko', '94kbwpXTk-Y', 'jK8QDttdTkQ', 'PQ7mJ7dhuxM', '70yNqvFUkLA', 'jW1MXCZMY6c', 'vx6TzlWce5A', 'fU4pIqWJy9E', 'zvzp1BX_pSE', 'Os6G3lyort0', 'Mt-q9v9zrTA', 'BEr_UYDyrV0', 'tUwvj6SvLGo', 'Ly9kmp7-5Z8']",HECHOS ESCALOFRIANTES SOBRE O TITANIC QUE NADIE SABÍA,3
,1,-1,-1,xQIhmohkV74,['1adcce'],-1,0.071110237252588,1,,[],,-1
The Daily Show with Trevor Noah,1,5976,480,mW-C7WE1xOs,['1bceea'],128,0.355551186262944,5,2018-09-10,"['QlaeirHJpns', 'OTWkeN2Gyz8', 'jiMUoVjQ5uI', 's34NWArsxVw', 'Bmvxx_YbDsM', 'Ym1NLvmcl0k', 'LiPjWUn-PUo', 'aRQLU3IwNYs', 'nV5fXPVeZoQ', 'MauZdBmffo8', 'NxFkEj7KPC0', 'btaEDH775ko', 'c1nIqzwXT-s', 'FEpwkaJQh1k', '0xK1DJ691sE', 'NEoOJ0uRskY', 'F2xv4fba65U', '7MWxq80oze0', 'mLB937pCKZA', 'Y_MwpagOWo0']",Obama Lights Up Donald Trump | The Daily Show,9
TheEllenShow,1,502,233,9zg_UtWP9_o,['1adbec'],6600,0.14222047450517702,2,2020-04-14,"['dbCY7PGwKho', '6NQq61r9zVc', '-jHBZcSUdNo', 'D9NPZnBlmvo', '0rlBGrSDzCQ', '8_6086o9uzg', 'My43A6FI2k4', 'uEJLba5TZ_0', 'D8hb7h6Jtb8', 'yvjiSQqvzTo', 'AOlCx0h3JKs', 'Lj70OfeglBs', 'hG1M5RTBvco', 'AwhBTrzzqeg', 'dPgcKJVI4x4', '2D7vn3hrSQM', 'Swe336g_vCI', 'KFi-6Zvcmqo', '1SpGuABt8wo']",Portia Shares How Her Company Is Making Equipment for Healthcare Workers,473
ABC News,1,10,615,5l0sR191G2Y,['1dccdd'],377,0.14222047450517702,2,2017-01-05,"['fgkQndArUXE', 'w_Ma8oQLmSM', 'tt7vRKS0734', 'o93SGk5vWUE', 'V4dzojnph9M', '2nG6HBudq9k', 'pe0mx9suVeM', 'K7-QhrOaewA', 'yis5xfSe1eI', 'XoAPIpOZYA4', 'wcgawK3t1_s', 'wIYCPosCVzQ', 'XzxPgV5vMOg', 'Zn0GBm1ltIk', 'AsOF0cFRepU', 'GaZKb4K2k2g', 'HxW96IS7CM4', 'Kh2lFBt2Acw', 'IRtKPMORcYU', 'TJX_aIYLjjk']",10 Heroic Kids Who Came to the Rescue | ABC News Remix,33
Fox News,1,633,519,stu2i1r9SCw,['1ebeaa'],17,0.14222047450517702,2,2020-04-19,"['Y2M-lUdMUAo', 'IFpv2ksDKlE', '87zejU2yPr8', 'zKUIOBxuclg', 'jmghNve6QFY', 'wiMfSjqBhkw', 'tjICXBVAz3s', 'roNnka8B4lI', '_Dcrxs-f61A', 'P-rKGk8AhA0', '0zLiNmaT130', 'wF3-4SkaSt4', '7PbFyH-QPo4', 'yhQM6NBzTW4', 'MRYtk_xzt6Q', 'uvCZiuqt5f4', 'UDY5COg2P2c', 'oz8jvVn-Dbg', 'lmlJyxk8Nc4', 'lIxk9PACoTA']","Nunes slams Pelosi over gourmet ice cream, says people can't mow their lawn",795
LastWeekTonight,1,14,1173,IYfgvS0FA7U,['1debcb'],105,0.28444094901035505,4,2018-05-13,"['8-hahRWhFvg', '5xnZ_CeTqyM', 'OubM8bD9kck', 'J5b_-TZwQ0I', 'm8UQ4O7UiDs', 'hkZir1L7fSY', 'WyGq6cjcc3Q', '-9QYu8LtH2E', 'hWQiXv0sn9Y', 'ViDPIyiszoo', 'dRFbwjwQ4VE', 'Fmh4RdIwswE', '5scez5dqtAc', 'AjqaNQ018zU', 'AJm8PeWkiEU', 'dXyO_MC9g3k', 'yw_nqzVfxFQ', 'zaD84DTGULo', 'BgyqAD5Z6_A', 'etkd57lPfPU']",Venezuela: Last Week Tonight with John Oliver (HBO),8
Bloomberg Markets and Finance,1,60,1392,Xpj1YDUKxyE,['1edbee'],537,0.42666142351553205,6,2020-04-24,"['WA1Ji-Hj1qo', '2n5Y9MyqI2Q', '_d19J4zwuww', 'vrl5PFB35Ec', 'V1l46MQsF2s', 'vONx07FnxtY', 'haxQcxa5WXM', 'Fpz58iSzVe4', 'j6I_3qerSCs', 'G2m76UH_cGY', 'HM6JPlIzW04', '9oPN6StY03A', '_SK-fOreASM', '_MnvvM0ecFE', 'IUSgNWxmdro', 'tj8hYBW2t5Q', 'HlfgQ4_7EYA', 'rbGuL82MwKs', 'I4sLlGpCctE', 'lgkuS8UaFJI']","Billionaire Carl Icahn on Investments, CMBX 6 Short, Oil Buy",45
Financial Times,1,3967,919,t487ILVf87k,['1ebeda'],18,0.497771660768121,7,2016-03-09,"['SGJ5cZnoodY', 'f5SE47Xjx2Q', '5SDUm1bx7Zc', 'StjIv33zJ9c', 'PHe0bXAIuk0', 'wsbHS3VtCvM', 'xVc_AdJoAVs', 'IZs2i3Bpxx4', 'GiBF6v5UAAE', 'CaELQS5kTso', 't6m49vNjEGs', 'CQELHJx8Vf0', '658xlubwnDc', 'Y_b2i_FvYPw', 'aoP730EnFqM', 'h97kHfPnHZk', 'h6GqEpmn_Fk', 'grhl9Q0QO60', 'gclHqgNM2pk', 'uD4izuDMUQA']",The end of the Chinese miracle | FT Features,2
CNN,1,3282,522,sv8QVgCxa1M,"['1aeacb', '1aeede', '1bacb', '1bede', '1daacb', '1daede', '1dced', '1ddabb', '1ddcde', '1dddb', '1deeed', '1eadbc', '1ebbbc', '1ecbbc']",55,4.408834709660506,62,2020-04-09,"['vHGhAIEqJcg', '3Ub6BdLFWyg', 'JpCnz41AUt8', 'fhHH1AJtZ3Y', 'EBgHuQoRHp0', 'Vr2LJkOBZhk', '36usSPWHB2I', 'L6aD9ykGWhU', 'phqo0ovaJjM', 'VjneaJ0hmgs', 'M_TbNi0FMpw', 'JRfTABlqGZQ', 'FiXgBBA0wT0', 'b74d6NVTJ6s', 'QsH3Y93dzLA', 'GnxVk3-MO24', '20q1e5lIF6A', 'Z-t4POnosio', 'DgT-pnqACXQ', 'fxZTzMHdEvk']",Chris Cuomo shares picture that embarrasses brother,2
Fox News,1,4708,462,oycwY1RhW_0,"['1eaade', '1eadce', '1ebbce', '1ebde', '1ebeee', '1ecbce', '1ecee']",8463,1.6355354568095422,23,2020-04-24,"['P-rKGk8AhA0', '0v29QcaYdcI', 'fhHH1AJtZ3Y', 'aNxd2WvIOnA', '4JFi4LSFy7w', 'DX7ZXbEM3FE', 'W9crs5GFQok', 'lBVYJcyCnmg', 'WCRMF7yUkbw', 'lFKQGGf1iiI', 'KOexVu9Ou50', 'Lp7z_ti5uEQ', 'RexUJeWmzSE', 'B3gy7RbwNak', 'QnK9evpa4j8', 'qei0aY2vww8', 'G9FiKmx06FE', 'uy84FpqNFtU', 'owtSI3wYCdU', 'YJIX11J1qzk']",'The Five' laughs off Trump's disinfectant comments,621
