channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
Instituto de Física Teórica IFT,1,60,691,7Ljrvkd4FzQ,"['2acdee', '2dcdee']",3889,0.774694018272711,12,2019-09-24,"['MkNmZnCt4zc', 'C2J6RvykSDI', '3MD5lWPRxOs', 'OuxLo-lrOss', 'yaILmTBCMlk', 'N-w1tkvdsQI', '57u_2Y4cN0w', '3d88IVE1eME', 'kq0g4xvynVI', 'R-_LrxzYQx4', 'uBFKXLxKMDY', 'EUZKg0WTcLE', '96XkoB4v_dE', '8U2gwKl2Huc', 'Q3wndJ_42uU', 'ByTXxKAbSg8', '2KGVXMaft6w', 'lmfL29wv3hI']","Agujeros negros, como NUNCA los habías visto | Diagramas de Penrose",59
Mark Knopfler,1,1522,507,Z3_HTGdLXL4,"['2bdaca', '2bdad', '2beebe']",40,0.9683675228408891,15,2017-07-06,"['5LS7ZKn5TyQ', 'ci3OyvBvWnQ', 'aQ1fdwqTVK0', 'jhdFe3evXpk', 'WFkIKd6md6g', 'vyI9flHHT2Q', 'OY1xB2qFoYY', 'ZdfQ-fruMdg', 'FXpdohr1XYg', 'EMRJT2ebvAk', 'ECDzoRJHfdA', '6CB9OrGZ7-c', '6hBLHkmBKDg', '33QyhN3Eoe8', 'EodytPmki5s', 'St6jyEFe5WM', '3BnqYYNmjDk', 'leZ4T8kt-1o', 'T-3qF8v9CTw']",Mark Knopfler - Brothers In Arms (A Night In London | Official Live Video),6
PensamientoPositivo1,1,4622,6230,J-JSmHCJDQE,"['2acbdc', '2aceac', '2aeba', '2aebba', '2aebcc', '2dbeba', '2dcbdc', '2dceac', '2ebeba']",55,4.260817100499914,66,2015-10-01,"['gVPRagJXXCU', 'tVQzlO-z4eQ', '38NgWMOprTo', 'FXJD57CU9o8', 'hchzgretlZs', 'lk0Tejqzm0Q', 'hYSPKQhGovo', 'SIpn_ocTiWw', 'MU0pbgkq2-s', 'NaAv2xwaBF8', '5qD7pbw-_2U', 'FyCSdaQrwNU', 'G3jGD7Oir98', 'q1BbP8x4qTc', 'SZ6Piea7ykY', 'viHCBgSTXDM', 'Gw11f2hMKWA', 'SerJlOQhbbc', 'c_YrOwxiycw', 'XZU2sjiw9yw']","15 hábitos para vivir con abundancia⎮Sergio Fernández, Instituto Pensamiento Positivo",4
Medscape,1,67,1107,Elgct0nOcKY,"['2eecab', '2eecbd', '2eece']",3705,0.774694018272711,12,2020-04-10,"['dTGpWDIzEPQ', 'bp5RMutCNoI', '7m8k8dHyXnE', 'doR0Ejy4eo0', 'tygI_Aw7i8I', 'mZqNiQxJLSU', '_IugzPwpsyY', 'QnShqaHdYgo', 'bfN2JWifLCY', 'EL9lWBuhMOQ', '-UO3Wd5urg0', 'PWzbArPgo-o', 'HbxPW3VMFos', 'hUCnRMv-1zQ', '5u5uVPd1Yvc', 'm9A4FMpwcQM', 'KpQ0zHZ8yn0', 'HzUEI-z77Uk', 'Gdd7dtDaYmM', 'E3URhJx0NSw']",Do COVID-19 Vent Protocols Need a Second Look?,150
Nelson314,1,1020,4501,C6YZ9lpqQOU,"['2bcae', '2bcbce', '2bccac']",15,1.291156697121186,20,2020-01-06,"['4ny3T8p4oH0', 'Bdy7XhDbzxI', 'R9saiqvDz0Y', 'eiIZYJ9i5AE', 'A22BH5k7pi8', 'RhJdeNmEPps', '04s2pIQg6b4', '2zP2BKejjk8', 'sc2ysHjSaXU', 'rdi0XoOCV04', 'HnbTOs9wrSc', 'vilAYi6AeD4', 'Uc1PKpNQQc4', 'jjFE6DyqMgo', 'c8shqjGS_3U', 'iueQgE4daCo', 'Jcq0S2nOf-E', 'X4J7Z3kqKLQ', 'v6FZu02Phwk']",Clasicos Internacionales de los 80's - 30 Exitos Enganchados,1
University of California Television (UCTV),1,199,5321,mFNxXfwlP3A,"['2deada', '2debda', '2deecb']",3205,1.355714531977245,21,2011-07-21,"['gKkvTXLvbhs', 'k9QAyP3bYmc', 'MU0pbgkq2-s', 'w21r7FfIpRI', '48Klc3DPdtk', 'fmDng_uMCnY', 'dBnniua6-oM', '_oI0jVN4TTI', '8_bOhZd6ieM', 'LpYwcTFVnv8', 'lj3NhPgOoX4', 'wlJEGJvI1UA', 'qa7zGZmiLNk', '2mDrAQi1SwU', 'ikjDeAZ4aeA', 'GIJK3dwCWCw', 'PiNRp3WaeVk', 'm9A4FMpwcQM', 'nxyxcTZccsE', 'toRYM1lLKBc']",Basic Immunology: Nuts and Bolts of the Immune System,450
UCSF School of Medicine,1,-1,5399,zJKrnpG_dAE,"['2deaec', '2eecbc']",-1,0.7101361834166521,11,2020-04-23,"['RscVhN2HX_8', '2kmI1_ZRLCQ', 'hIxwizlu4w8', 'Aj2vB_VITXQ', '22Bn8jsGI54', 'QrU1yrmNIqc', '1GIUll5F6es', 'GkLlqobr3PY', 'BwyDCHf5iCY', 'TeN1FNCLI1M', 'wbdOJsXxGGU', 'n0Stua9YKu8', 'yrxYhv2O3wU', 'xRQGNk4Vuc0', 'JUvs_cqZDwc', 'UDY5COg2P2c', 'mZqNiQxJLSU', 'Odngvcd45ZY', 'W9YFXo84lCk', 'o1I2KlWPw9I']","Update on Covid-19: The Next Stage of the Pandemic, Virology & Diagnostics",31
Veritasium,1,3594,1119,ovJcsL7vyrk,['2adebd'],238,0.25823133942423704,4,2020-01-29,"['kTXTPe3wahc', 'fDek6cYijxI', 'ETrYE4MdoLQ', 'gMqZR3pqMjg', '1VPfZ_XzisU', '97t7Xj_iBv0', 's86-Z-CbaHA', '1wAaI_6b9JE', 'WXuK6gekU1Y', 'JTvcpdfGUtQ', 'dr2sIoD7eeU', 'skvnj67YGmw', 'qhbuKbxJsk8', 'EtSN8GGBwsM', 'zUyH3XhpLTo', 'BFrBr8oUVXU', 'Xc4xYacTu-E', 'OkmNXy7er84', 'dg3pza4y2ws']",This equation will change how you see the world (the logistic map),4
Dr. Veller,1,70,859,N7IBPDhUyjg,"['2acccb', '2dcccb']",2978,0.5164626788484741,8,2016-03-10,"['Alv1HgYfRQI', 'UiTjkcLQJ7M', 'xlMZp965a0M', 'l7HtQGVg-Nk', 'RsjIhz9S0qc', '6W9v9VTX_Q8', 'QzIpvO0COIw', 'scdSe2zW8uA', 'tygI_Aw7i8I', 'x2bA-kJ66Q8', 'lwYUsKED5j4', 'szMCKKERcd8', 'j60h3JUNAUs', 'EL9lWBuhMOQ', 'mpkoxRlpWmw', 'elekOK7_46Q', 'F35qpTkEEPo', 'C-Jc_peO3Eg', 'V3WY2dEonsM', 'LHHPByuC-9Y']",ASMA FISIOPATOLOGÍA,174
ICU Advantage,1,47,1481,E5uLM41URmE,['2eecca'],2606,0.12911566971211802,2,2020-01-27,"['F7Ce5nhs-3E', 'yHg_ivGjch4', 'NCy0Z557e3M', 'EML9vE1nOgk', 'Te0WLR71HwA', 'IOvmhrmN3p0', 'uYm4l_alVV0', 'zA2bz9hvKoQ', '40Shfx1QqTc', 'PIf7-c-0jyI', 'mR6EMZYL9UM', 'sa0m29jDkGM', 'B_4v_zaJxf0', 'zf28Rjbu3VM', '7MPXY8oFov8', 'NUN32O054G0', 'h-YCfzqwmpw', 'gk_Qf-JAL84', 'qNNPJP9xNOg', 'SgTjYZD5SYE']",Basic Vent Modes MADE EASY - Ventilator Settings Reviewed,117
JRE Clips,1,1649,1304,1_ZsDBMPQMI,['2adebb'],37,0.25823133942423704,4,2019-09-16,"['odpq1vjWUXA', 'Y9ScxCemsPM', 'R1XyqaFuX1o', 'VFns39RXPrU', 'KYPqXllKh_I', 'kxvQ3Wyw2M4', 'h9MS9i-CdfY', 'hDCA1xKTPBw', 'uU6pHBs5rNY', 'FHAA_1Guxlo', 'Cn1MugPalaA', 'p-MNSLsjjdo', '0F9fVq-qSD4', 'bJpIclDmi2M', 'fXvgZF01OTk', 'pGUooIP5Bwo', 'u_R3QbwTZDM', 'Y0c5nIvJH7w', 'Nniu8-qk8oE', 'fHu-IbAkE74']",Physicist Sean Carroll Explains Parallel Universes to Joe Rogan,2
Playlist Rock,1,5215,5065,aQ1fdwqTVK0,"['2badbb', '2bbdcd', '2bbed', '2bcdab', '2bceac', '2bdadc', '2bdeaa', '2bdeed', '2beaab', '2beeed']",67,4.067143595931736,63,2020-02-28,"['fTn9fP2j3S0', 'nv3KsPt2cq4', 'sc2ysHjSaXU', 'A0QkGThnKNQ', '4ny3T8p4oH0', 'eiIZYJ9i5AE', 'zSTKDB3Zp7I', 'hUCnRMv-1zQ', 'ZSFvDA-gh4k', 'C6YZ9lpqQOU', 'DHfYI7o3_PU', 'R9saiqvDz0Y', 'Uc1PKpNQQc4', 'deiV8BHs60A', 'v6FZu02Phwk', 'gFRW5wiRK5Q', '04s2pIQg6b4', '0Vah2ftFfeY', 'rdi0XoOCV04']","70s, 80s, 90s -- Nirvana, R.E.M, Scorpions, Bon Jovi, Led Zeppelin, U2, Aerosmith",8
Ninja Nerd Science,1,21,2520,hIxwizlu4w8,"['2deaea', '2debed']",1951,0.9683675228408891,15,2020-04-21,"['zg61a3BoR8Y', 'YRfwZcLeOm4', 'PWzbArPgo-o', 'zJKrnpG_dAE', 'tygI_Aw7i8I', 'NVsrexn3pT8', 'rdoN_XsHWBI', '71486mXiTxI', 'UIJCuWvarDY', '8uYuNvh_b6c', 'EL9lWBuhMOQ', 'MU0pbgkq2-s', 'Tpaa2olh_74', 'lj3NhPgOoX4', 'Trt7VIMV7jU', 'GRXv1SK1lKk', 'xBWaWqXZgko', 'U8r3oTVMtQ0', 'fn2yk5SbGiw', 'rm70B_L-aEQ']",COVID-19 | Coronavirus: How is Coronavirus Diagnosed | APRIL UPDATE,39
rarelostmusic2,1,311,533,i4Yh9VgB58w,"['2bebab', '2bebbd']",8084,0.322789174280296,5,2011-05-21,"['6VwK4iuH_EE', '0GPrFUKkXVM', 'LgfuHn18qL0', 'kcPc18SG6uA', 'aQ1fdwqTVK0', 'lR7icNffxXE', 'Ka_uOIf_v5g', 'sc2ysHjSaXU', 'ohz6rvWZXRQ', 'Kt-tLuszKBA', '4TYv2PhG89A', 'XVWSL3tE8tU', 'SN5OwKgbyAk', 'H4XODS21Shc', 'T2u2eqerRks', 'aa0eBa6wifo', 'p8rIhf6Q1o4', 'vqUuH2ka-xk', 'tMZMhot1wU0']",Smooth Operator (Extended Version) ~ Sade,1
muss,1,425,2654,OY1xB2qFoYY,['2bdbbe'],10,0.581020513704533,9,2018-02-03,"['5d96q45yt48', '2zP2BKejjk8', 'PxaMegcmrNU', 'x-RHRJohyY8', 'AWrQiF0nkXw', 'vFNpNmIAp_M', 'UYcjlmeRNTo', 'vqUuH2ka-xk', 'hjpF8ukSrvk', 'Bdy7XhDbzxI', 'FDMq9ie0ih0', 'zaDbG9Ik-ZA', 'jl0d0Q7MyzA', 'lR7icNffxXE', 'IF8Wt9w51NU', 'wV_EaHHO5KU', 'gS4V8aeF9U0', 'Nnu1E5Kslig', 'cOaHFRXPi34']",Pink Floyd - Wish You Were Here,1
EMCrit,1,14,1375,HzUEI-z77Uk,"['2eecad', '2eecb']",379,0.645578348560593,10,2020-04-24,"['dTGpWDIzEPQ', 'mZqNiQxJLSU', 'zJKrnpG_dAE', 'Elgct0nOcKY', '2kmI1_ZRLCQ', 'rMT97toZNJw', 'TeN1FNCLI1M', 'n0Stua9YKu8', '7Y7JfeQMz_s', 'hIxwizlu4w8', 'tygI_Aw7i8I', 'KpQ0zHZ8yn0', 'RscVhN2HX_8', 'Te0WLR71HwA', 'NCy0Z557e3M', 'fn2yk5SbGiw', 'UIJCuWvarDY', '-VpEU3utSJE', 'o1I2KlWPw9I', 'swD9CfSBgDY']",COVID Ventilation Round Table,15
Vincent Racaniello,1,4,4255,XaU2lpMcfGU,['2adaea'],218,0.5164626788484741,8,2020-04-14,"['d4SpwHIe6e4', 'SEYa0R62nWk', 'XSQWwWq3ofA', '8jDqUcnBotk', 'lj3NhPgOoX4', '9BoYLljggno', 'mdYTi6yT1Ew', '8_bOhZd6ieM', '73nXMQO-new', 'jY3axuAm2AA', 'Tz8PZ4pge2I', 'VVhwrES4CjA', 'fBJ0vcOlS7I', 'mj4bWcbNO5k', 'F9TClYS_Ch0', '28gIJ2rrN7I', 'X31g5TB-MRo', 'bGdnLOdCe0M', 'D49AcCKRF-0', '3i4Do_r2YlQ']",Virology Lectures 2020 #20: Antivirals,10
Daniel Ruiz,1,1206,1596,INeA0Qu54WA,['2bcccc'],13,0.193673504568177,3,2017-02-22,"['FgrZe_2YCdY', 'dPo02CUcxJU', '_MDtpITjnnY', 'sc2ysHjSaXU', 'rdi0XoOCV04', 'v6FZu02Phwk', 'eiIZYJ9i5AE', '0t-aBVN8hew', 'aOXfJnv6LNs', '_hHr0WwfwM8', 'Uc1PKpNQQc4', '4UIxH0xelWc', '81ERF5S3x3o', 'Qm6gi_MqDMA', 'PxaMegcmrNU', '_V35I6IqQO0', '_PWFgAGMI_k', 'aQ1fdwqTVK0', 'ujVLJ2xqePA']",Queen Mix el mejor Mix,3
Vincent Racaniello,1,5,4084,F0n8SeeC4II,['2adcbd'],201,0.83925185312877,13,2020-02-25,"['Kbk-lijqDYA', 'CAa7TbH-oQ8', 'VVhwrES4CjA', 'fBJ0vcOlS7I', '8_bOhZd6ieM', 'y-CUseRKYc4', 'SEYa0R62nWk', 'nAQkfTpb9jg', 'XaU2lpMcfGU', 'EGfMRVBDxaY', 'd4SpwHIe6e4', 'lj3NhPgOoX4', 'mdYTi6yT1Ew', '73nXMQO-new', 'jY3axuAm2AA', '7Hk9jct2ozY', 'PkZVAKee4b4', 'aMvnlAfOWec', 'Pfs6SChEXmc', 'Tz8PZ4pge2I']",Virology Lectures 2020 #9: Reverse transcription and integration,10
PBS Eons,1,269,588,om0xmuFbAF4,['2adeaa'],20,0.25823133942423704,4,2019-02-13,"['dyiZaHIRM6w', 'bmf1znpMjbI', 'YWZgfPGtQEs', 'FFI50iSPWeI', 'R-ES5NN5aMQ', 'xvAvN5xn5oY', 'oPJnqWke5n8', 'pk213XSSktQ', 'BTPcq2HczVY', 'zOqy_jGFSx0', 'DdjN4ddnl2E', 'jdYwMLSNHnU', 'gMdv3JlPizw', 'lhF5G2k45vY', 'cC4WiBCoVeo', 'LZiHLKAymdM', 'KNvRLVBKn-I', 'lGH4MK9O2J0', 'KfYn9KVya-Q', 'w6YX8AWXrCA']",The Evolution of the Heart (A Love Story),622
Kurzgesagt – In a Nutshell,1,3610,388,JQVmkDUkZT4,['2deeae'],261,0.25823133942423704,4,2016-05-31,"['tlTKTTt47WE', 'sNhhvQGsMEc', 'BtN-goy9VOY', 'MBRqu0YOH14', '1AElONvi9WQ', 'dGiQaabX3_o', 'h6fcK_fRYaI', 'rvskMHn0sqQ', '9P6rdqiybaw', 'yWO-cvGETRQ', '5iPH-br_eJQ', 'ZL4yYHdDSWs', 'QOCaacO8wus', 'wfYbgdo8e-8', 'UjtOGPJ0URM', 'qsN1LglrX9s', 'YI3tsmFsrOg', 'p_8yK2kmxoo', 'jAhjPd4uNFY']",What Are You?,10
Lesley Gore - Tema,1,1459,150,cTpvirQ-hPA,"['2baccc', '2bcbec']",111,0.12911566971211802,2,2018-07-31,"['OEFa4ztm9P0', '791z7Nb985Y', 'RjdH_NmmO0I', 'xHa6a3FtPJg', 'rypT2qMO1RY', '8SeRU_ZPDkE', 'gCGNYJOrebA', 'DYwQy_9JPtQ', 'CY-wNacX-PM', '_TKiuZeJTKA', '-UbpcAqRowU', 'gAIIKuSI2Z0', 'dCwgYCMq11g', 'Qp6D71kQRhA', 'b-D5yAAXYng', 'i-bcn6Rwn44', 'iObGpqXKBdY', '2t5VNI0XlwY', 'UgZ8WTOOUe8']",You Don't Own Me,3
Dr. Veller,1,72,685,6W9v9VTX_Q8,"['2acccd', '2dcccd']",2847,1.291156697121186,20,2016-03-26,"['xlMZp965a0M', 'szMCKKERcd8', 'tygI_Aw7i8I', 'l7HtQGVg-Nk', 'UIJCuWvarDY', 'SmUhBW2qRC4', 'FVVumT-T8cA', 'RsjIhz9S0qc', 'AUkiDiCnW4E', '8JtI7AKxzlw', 'N7IBPDhUyjg', 't9fWZY6_jbs', 'QzIpvO0COIw', 'mpkoxRlpWmw', 'EL9lWBuhMOQ', '0fMJgVsgttU', 'PJyOsj9qagY', 'Uep7VII-hYE', 'Alv1HgYfRQI', 'yCnn7h7MrI8']",DIFERENCIA ENTRE ASMA Y EPOC CONCEPTOS,167
Frank Lectures,1,8,518,zs1kJ9pxGIw,"['2abedc', '2dedaa', '2dedc', '2deddb', '2ededc']",314,1.613945871401482,25,2018-02-19,"['XNV-B_lps14', 'po9t3F5g-vk', '2jEBTeAgtFY', 'NHtl8HnhsqE', 'rHx30H3dUKQ', 'nnhYmtS6zQY', '_qF2jEe7ZWc', 'Tpaa2olh_74', 'iIJulGXWm6Q', '32kTE0ZtbT0', '1y2G84YKQhY', 'vDwNpDT-8L0', 't9TvTmddanE', 'Qs1H5P0SaLU', 'qyt-yTy-EEM', 'H7fY70PS3lw', 'JPh9P1aEfMI', 'JnXxU5XAVWU', 'EsQyCHs4IBY', 'pgiwC_HIYKw']","Central B cell Tolerance : Receptor Editing, Clonal Deletion and Anergy  (FL-Immuno/79)",26
Sinapsis EMP,1,1782,1536,JVasI-9lKRE,"['2acddc', '2dcddc']",27,0.5164626788484741,8,2015-02-26,"['hDCaopLYwEs', 'mSNFKM6S_fM', 'MU0pbgkq2-s', 'EDeSDIJ9cQY', '31uqDDpVW9M', 'G52t_DaKhuw', 'IkTQOew6fxY', 'rm70B_L-aEQ', '0aAGs3vGkhc', 'LVnT3OnhTHU', 'JGHRwsN4lrQ', 'UbfJIx0nQ7A', 'ogwcRLkjrHY', 'EL9lWBuhMOQ', 'ev_lOfYEigs', '76AOyw4d0Ew', 'c9vyrZkastQ', 'RrBu7KVA9FQ', '-6cVlZhTfHI', 'tCPq2IVM5Mg']",¿Qué es la Neumonía?,1
Enric Corbera,1,546,2011,E13R8VaQjag,['2aecba'],8288,0.25823133942423704,4,2017-11-17,"['usGmSF6EYU4', 'SMqUDGVoUr4', '7wC6uVUvbLE', 'Cl691ywBK2s', 'm4y74jWSq64', 'r3CA3SsYFr8', 'siC-OZnzGmY', '62EEdeP9Fpk', 'diI1UfvmMIs', 'vEqAEaROQYE', 'zQ_tLEVHc74', 'xwHwlXvoXyo', 'xCxR3II7h9k', 'qKZUv3-kR1w', '2xsdmxnPZAA', 'JIlvglC1fJs', 'W_cz5jYaGwg', 'gEFi1Bdr9RU', 'cj7Tk0azY3M', 'ovO2XplAwsk']",Enric más cerca: La sexualidad en la pareja - Enric Corbera,401
Luis Delgado,1,103,5960,F76mL4rcpLA,['2decdb'],3295,0.322789174280296,5,2014-03-02,"['QTN5wOE3ufY', 'LASmiv8PeYM', 'ixDS6a5cWqE', 'Tpaa2olh_74', 'TCn0Xd5jgds', 'JcVLBoa7OBM', 'c7O8clpqYLg', 'nBVj638VU58', 'Nky-UKuLhrs', '97pmhy4ypzg', 'mGLvNE09d6I', 'm9TQboqmTdY', '7Jl7gs67L5k', 'EQRFZcvzsc0', 'MU0pbgkq2-s', 'kcgxnINXUTk', 'ydkfFKvzh60', 'rUrk6VJhjDk', 'M5GdWJLHzG4', 'GGKa3OXkCOI']",Anatomía y fisiología del sistema nervioso,313
Dido,2,17,221,j-fWDrZSiZs,['2bbbc'],564,0.581020513704533,9,2009-10-02,"['GvYarluqINA', 'xSZBIs0gs0E', 'ESJU903XfwM', 'F0aDOEvldMk', 'RUmdWdEgHgk', 'E2GHedLIl3Y', '1TO48Cnl66w', 'oa5h5AyoNVA', 'YFKJv8UqeCY', 'v45F0YesdZM', 'OFtNChII78k', 'PSu5nAQ7uZw', 'AIOAlaACuv4', 'gFRWbugvySM', 'VV1XWJN3nJo', 'p8GrY6JLauY', 'OOgpT5rEKIU', 'nZXRV4MezEw']",Dido - White Flag (Official Music Video),139
Chris Isaak,1,50,233,7OJ30gmHhrA,['2bdbae'],514,0.12911566971211802,2,2016-04-07,"['D8VZ4ss1RqE', 'O9nOE1dUVAY', 'e7ZiRxd5T6o', 'dadgyrC_038', 'aid2vMbCNP8', '2ZQx8wsOpNI', 'jCtHvEnOAG4', 'PXtLYSsuwoA', 'tzqlplrS25U', 'jVERwZuHofA', 'xXxZxVFCMT0', 'pnMs60zChGw', '22T65YR63L0', 'G9KG7_Jd4WE', '6u88O5oxQ4I', 'xI50yKbslOg', 'PCdOkwBtLR4', 'c45a8Htv3c0', '4nJQE4QFGZA']",You Owe Me Some Kind of Love,41
FisioOnline,1,533,1637,8ZGyqViOUsc,"['2aaacb', '2aadcb', '2abbcb', '2abcb', '2abdbb', '2acabb', '2acb', '2acbcb', '2acbda', '2acbec', '2accbb', '2acdbb', '2daacb', '2dadcb', '2dbbcb', '2dbcb', '2dcabb', '2dcb', '2dcbcb', '2dcbda', '2dcbec', '2dccbb', '2dcdbb', '2ddabb', '2ddbb', '2eaacb', '2eadcb', '2ebbcb', '2ebcb', '2edbcb', '2edcb', '2eddbb', '2eeacb', '2eebbb', '2eedb']",16,9.425443888984658,146,2013-10-14,"['0EpqgekgOgo', 'MU0pbgkq2-s', 'tRkA8ZQ7dk4', 'GjKwo0qhvf0', 'fkT5tbCH_nQ', 'gn0A2j3PYJs', 'UbfJIx0nQ7A', 'V35uFe9Y1RE', 'SMqUDGVoUr4', 'qJCO7DBcw3E', '1dW0i1nv9rQ', 'cYpiVg9sVQo', '5qD7pbw-_2U', 'nRrJ1RPVRdE', 'Z_C3Jn3PyXc', 't4MFEWPNwjU', 'XMaRyl-HlAY', 'Xdxx5hXGwyg', 'rZewykI8HIU', 'NeuTjmEXnKU']","Nutrición alcalinizante y dolor de espalda, muscular y articular",854
,1,-1,-1,PTSmpJtojvo,"['2acded', '2dcded']",-1,0.9038096879848301,14,,[],,-1
Listen!,1,589,4776,BAVRCFQFeG4,['2bbbbc'],10,0.06455783485605901,1,2018-08-27,"['fRLcGUo-s6o', 'DNYq-gcsWac', '_MDtpITjnnY', '4UIxH0xelWc', 'TfUj-vKnxFk', 'rdi0XoOCV04', 'dXLLzpZO_YA', 'fm4MS7S5hwk', 'PxaMegcmrNU', 'q8KkjaW8PDc', 'wFIhWDIDx-0', 'lmoif5p2oB8', '4ny3T8p4oH0', 'A0QkGThnKNQ', '-k9LGIy3c0g', 'h2-t2_gc6ow', 'IFR_5kEYeSM', 'AWrQiF0nkXw', 'qkoquWqhmtE']",The Cranberries Greatest Hits - The Cranberries Best Songs Playlist,1
Bonnie Tyler,1,861,334,W6hknFigMSI,['2beadd'],37,0.12911566971211802,2,2019-12-26,"['k2C5TjS2sh4', 'ScIVmGokG7E', 'bWcASV2sey0', 'eYK_c9t78IA', 'Hb3Sx1Z-7rk', 'aQ1fdwqTVK0', '92cwKCU8Z5c', 'yZ4xdVdvhFQ', 'yCC_b5WHLX0', '79fzeNUqQbQ', 'r3Pr1_v7hsw', 'l9BbUqHrWFI', 'bEOl38y8Nj8', 'lTPf00VMnJo', '3JWTaaS7LdU', 'f4Mc-NYPHaQ', 'hTjPIeU4TjI', 'Y0pdQU87dc8', 'joDLOM4KlrU']",Bonnie Tyler - Total Eclipse of the Heart (Official 4K Video),2
Wham!,1,74,232,V2XWdkrhYa4,"['2baecc', '2beecc']",8031,0.25823133942423704,4,2019-07-04,"['gJqR2gXNY90', 'jMdasbntQag', 'NLyD2K8yLS0', '6xzN8Nt0Pok', '4xM4M4LIbgw', 'F8pL7a0Qzjs', '6GCNUeTFSbA', 'm1w92hV5gRk', 'ZgZCtHtmYw0', '-lC_QZzavlQ', 'QAAmZojW-nM', 'E7DU70UTI3Q', '7qlU0bWMzUU', 'Ge3lXjKiWXQ', 'MIgK3zOk0zg', 'iPfM-GROsZ8', '6cucosmPj-A', 'qqpUYOAEmxE', '79ppqLkLSBE']",Wake Me Up Before You Go-Go,736
Science ABC,1,570,431,PzunOgYHeyg,"['2abeeb', '2deeb', '2edeeb']",19,0.9683675228408891,15,2018-07-26,"['k9QAyP3bYmc', 'BtN-goy9VOY', 'GIJK3dwCWCw', 'gKkvTXLvbhs', 'PSRJfaAYkW4', 'FpJx4zGpsmI', 'fSEFXl2XQpc', 'zGoBFU1q4g0', 'O7iaPos8a90', '9_uTdCHp7vI', 'wHCJUMBKgyo', 'z3M0vU3Dv8E', 'G4jobV6-bFA', 'URUJD5NEXC8', '8FqlTslU22s', 'zQGOcOUBi6s', 'CeVtPDjJBPU', '5DGwOJXSxqg', 'oqGuJhOeMek', 'P_9DXEnEd-Q']",Sistema inmunológico: Se explica la inmunidad innata y adaptativa,1
natalieimbrugliaVEVO,1,1281,252,ZwAd_ag9Q0E,"['2aabbb', '2baabb', '2bbaac', '2bbb', '2bbbab', '2bdcbb', '2dabbb', '2eabbb']",42,1.226598862265126,19,2009-10-02,"['xSZBIs0gs0E', 'JzbjYNUak4I', 'j-fWDrZSiZs', '1lyu1KKwC74', 'b7k0a5hYnSI', 'ULTtWUZhD9c', 'roPQ_M3yJTA', '3Vt0d9YlTC4', 'Jne9t8sHpUc', '1e2_MvwLTI8', 'VV1XWJN3nJo', 'OOgpT5rEKIU', 'Cwkej79U3ek', '6JnGBs88sL0', 'oa5h5AyoNVA', 'u9WgtlgGAgs', 'N-m9fn1yeEI', 'HCm6gRHINqA', '5anLPw0Efmo']",Natalie Imbruglia - Shiver,9
SorayaVEVO,1,1552,251,6HbHF6wtGhM,['2bbaca'],35,0.12911566971211802,2,2009-11-22,"['Mfn46uV94Uo', '_fx3DIkcwL8', 'Is8RzzimQk0', 'CTKnLN1nPSA', 'xSZBIs0gs0E', 'hH7vP1N-jNM', 'AVy21XudwvI', 'DAIxrSvq6bo', '0KpZhT-JRqo', 'C6YZ9lpqQOU', 'bnS03AYIKp4', '95JHOXoXR6M', 'Kkdhtb9DVWQ', '1r-XsNYFhiU', 'j-fWDrZSiZs', 'stYs4VQBbrE', 'BabmBKv5WZ0', '0t5iCwpuD8I']",Soraya - Quedate,12
CrashCourse,1,345,584,2DFN4IBZ3rI,['2deeaa'],23,0.25823133942423704,4,2015-12-14,"['rd2cf5hValM', '7Hk9jct2ozY', 'aSdc1pKnqDY', 'lj3NhPgOoX4', 'zBkVCpbNnkU', 'NMOHWry8EDc', 'KVZbEE0nx70', 'GIJK3dwCWCw', 'zQGOcOUBi6s', 'qPix_X-9t7E', 'z3M0vU3Dv8E', 'Akyr4zlBS9E', 'PzunOgYHeyg', 'gs_gY1K1AMU', 'PWzbArPgo-o', 'FtJr7i7ENMY', 'zg61a3BoR8Y', 'jGme7BRkpuQ', '5DGwOJXSxqg', 'U1FyrtDZ3aE']","Immune System, Part 2: Crash Course A&P #46",2
Enric Corbera Institute,1,2146,5738,7wC6uVUvbLE,"['2aeacc', '2aecae', '2aecbd', '2aecc', '2dbecc', '2ebecc']",23,2.840544733666609,44,2016-11-11,"['2xsdmxnPZAA', 'SMqUDGVoUr4', 'Cl691ywBK2s', '5X_Y1ML0p4w', 'QwVQPmozjwA', 'zAtxOb229_c', 'usGmSF6EYU4', 'UexCFGttLqY', '_JepmHRKPF0', 'HbTcQ24CYbk', 'xCxR3II7h9k', 'jpp4eWISzxg', 'ovO2XplAwsk', '_2taLEfeWyg', 'gEFi1Bdr9RU', 'qMHxDRtyZRk', 'SxDtcLhjk5A', 'H1D-hoZjl68', 'svkmoJegcFQ', '5EGbOSoyl5I']",Yo y mis padres - Enric Corbera,1
